Song Title,Artist,Album,Year released,File size,Song Duration,Filename,Genre,File extension,Bitrate (kbps),Sample Rate (Hz),File size (bytes),Song duration (seconds),Play count,Rating,Added to library on (timestamp),Added to library on (epoch),Composer,Comment
Carnival (Live),Natalie Merchant,,0,7.27 MB,"7 minutes, 2 seconds",iPod_Control/Music/F47/UFCW.m4a,,M4A,128,44100,7269735,422,2,No rating,2018-01-26 11:58:33 UTC,3599812713,,
Dust Bowl (Live),Natalie Merchant,,0,5.49 MB,"5 minutes, 11 seconds",iPod_Control/Music/F35/ADKL.m4a,,M4A,128,44100,5493569,311,2,No rating,2018-01-26 11:58:33 UTC,3599812713,,
Last Goodbye,Natalie Merchant,,0,4.04 MB,"4 minutes, 33 seconds",iPod_Control/Music/F48/ROAW.m4a,Pop,M4A,128,44100,4036669,273,2,No rating,2018-01-26 11:58:33 UTC,3599812713,,
Space Oddity (Live),Natalie Merchant,,0,4.90 MB,"4 minutes, 32 seconds",iPod_Control/Music/F23/QRRL.m4a,,M4A,128,44100,4896045,272,4,No rating,2018-01-26 11:58:33 UTC,3599812713,,
Wonder (Live),Natalie Merchant,,0,5.92 MB,"5 minutes, 36 seconds",iPod_Control/Music/F27/IKGK.m4a,,M4A,128,44100,5915604,336,5,No rating,2018-01-26 11:58:33 UTC,3599812713,,
"Will The Circle Be Unbroken (1999, Live, with Susan Mckeown & Katell Keineg)",Natalie Merchant & Susan Mckeown & Katell Keineg,,0,4.27 MB,"3 minutes, 58 seconds",iPod_Control/Music/F27/NTUZ.m4a,Otro,M4A,128,44100,4268887,238,4,No rating,2018-01-26 11:58:33 UTC,3599812713,,000001C0 000001D7 00000714 000008E0 0001FBE7 0000EAA5 00005BA9 00004A22 00024A07 00024A07
Sympathy for the Devil (live),Natalie Merchant (Rolling Stones cover),,0,5.07 MB,"5 minutes, 17 seconds",iPod_Control/Music/F05/JCQX.mp3,Otro,MP3,128,44100,5070848,317,3,No rating,2018-01-26 11:58:33 UTC,3599812713,,
I Know How To Do It / Natalie,Various Artists,The Concert For The Rock And R,2000,4.66 MB,"4 minutes, 18 seconds",iPod_Control/Music/F47/MXSV.m4a,Rock,M4A,128,44100,4655467,258,4,No rating,2018-01-26 11:58:33 UTC,3599812713,,
Birds and ships,Wilco & Natalie Merchant,,0,2.16 MB,"2 minutes, 15 seconds",iPod_Control/Music/F17/SPRP.mp3,,MP3,128,44100,2161632,135,1,No rating,2018-01-26 11:58:33 UTC,3599812713,,
These Are Days,10000 Maniacs,MTV Unplugged,1993,5.37 MB,"4 minutes, 54 seconds",iPod_Control/Music/F09/JJSR.m4a,Rock,M4A,128,44100,5368892,294,3,No rating,2018-01-26 11:58:33 UTC,3599812713,,
Eat For Two,10000 Maniacs,MTV Unplugged,1993,4.80 MB,"4 minutes, 22 seconds",iPod_Control/Music/F06/TVIL.m4a,Rock,M4A,128,44100,4802718,262,3,No rating,2018-01-26 11:58:33 UTC,3599812713,,
I'm Not The Man,10000 Maniacs,MTV Unplugged,1993,4.18 MB,"3 minutes, 46 seconds",iPod_Control/Music/F27/JJWC.m4a,Rock,M4A,128,44100,4175994,226,2,No rating,2018-01-26 11:58:33 UTC,3599812713,,
Don't Talk,10000 Maniacs,MTV Unplugged,1993,5.69 MB,"5 minutes, 21 seconds",iPod_Control/Music/F06/DBAQ.m4a,Rock,M4A,128,44100,5686648,321,6,No rating,2018-01-26 11:58:33 UTC,3599812713,,
Hey Jack Kerouac,10000 Maniacs,MTV Unplugged,1993,4.23 MB,"3 minutes, 48 seconds",iPod_Control/Music/F03/PGBX.m4a,Rock,M4A,128,44100,4228981,228,13,No rating,2018-01-26 11:58:33 UTC,3599812713,,
What's The Matter Here ?,10000 Maniacs,MTV Unplugged,1993,5.15 MB,"4 minutes, 51 seconds",iPod_Control/Music/F25/PRBJ.m4a,Rock,M4A,128,44100,5145274,291,1,No rating,2018-01-26 11:58:33 UTC,3599812713,,
Gold Rush Bride,10000 Maniacs,MTV Unplugged,1993,4.55 MB,"4 minutes, 11 seconds",iPod_Control/Music/F23/XOYI.m4a,Rock,M4A,128,44100,4554739,251,4,No rating,2018-01-26 11:58:33 UTC,3599812713,,
Like The Weather,10000 Maniacs,MTV Unplugged,1993,4.66 MB,"4 minutes, 15 seconds",iPod_Control/Music/F08/RXJC.m4a,Rock,M4A,128,44100,4663211,255,2,No rating,2018-01-26 11:58:33 UTC,3599812713,,
Trouble Me,10000 Maniacs,MTV Unplugged,1993,4.07 MB,"3 minutes, 40 seconds",iPod_Control/Music/F35/YQYK.m4a,Rock,M4A,128,44100,4068377,220,7,No rating,2018-01-26 11:58:33 UTC,3599812713,,
Stockton Gala Days,10000 Maniacs,MTV Unplugged,1993,5.79 MB,"5 minutes, 29 seconds",iPod_Control/Music/F19/OJIV.m4a,Rock,M4A,128,44100,5789593,329,3,No rating,2018-01-26 11:58:33 UTC,3599812713,,
Noah's Dove,10000 Maniacs,MTV Unplugged,1993,5.44 MB,"5 minutes, 7 seconds",iPod_Control/Music/F32/BJRQ.m4a,Rock,M4A,128,44100,5436781,307,3,No rating,2018-01-26 11:58:33 UTC,3599812713,,
Candy Everybody Wants,10000 maniacs,trilogy,2006,3.51 MB,"3 minutes, 5 seconds",iPod_Control/Music/F32/PQMO.m4a,Pop,M4A,128,44100,3509328,185,1,No rating,2018-01-26 11:58:33 UTC,3599812713,,www.torrentazos.com
Circle Dream,10000 maniacs,trilogy,2006,3.84 MB,"3 minutes, 25 seconds",iPod_Control/Music/F19/OHEV.m4a,Pop,M4A,128,44100,3841963,205,1,No rating,2018-01-26 11:58:33 UTC,3599812713,,www.torrentazos.com
Eden,10000 maniacs,trilogy,2006,4.51 MB,"4 minutes, 8 seconds",iPod_Control/Music/F32/MJEG.m4a,Pop,M4A,128,44100,4511110,248,6,No rating,2018-01-26 11:58:33 UTC,3599812713,,www.torrentazos.com
Few And Far Between,10000 maniacs,trilogy,2006,3.63 MB,"3 minutes, 14 seconds",iPod_Control/Music/F22/FZUO.m4a,Pop,M4A,128,44100,3630122,194,2,No rating,2018-01-26 11:58:33 UTC,3599812713,,www.torrentazos.com
Gold Rush Brides,10000 maniacs,trilogy,2006,3.75 MB,"3 minutes, 22 seconds",iPod_Control/Music/F35/CQZT.m4a,Pop,M4A,128,44100,3748409,202,4,No rating,2018-01-26 11:58:33 UTC,3599812713,,www.torrentazos.com
How You'Ve Grown,10000 maniacs,trilogy,2006,4.02 MB,"3 minutes, 39 seconds",iPod_Control/Music/F34/RJNH.m4a,Pop,M4A,128,44100,4015061,219,1,No rating,2018-01-26 11:58:33 UTC,3599812713,,www.torrentazos.com
If You Intend,10000 maniacs,trilogy,2006,3.43 MB,"3 minutes, 2 seconds",iPod_Control/Music/F02/ORIM.m4a,Pop,M4A,128,44100,3434957,182,3,No rating,2018-01-26 11:58:33 UTC,3599812713,,www.torrentazos.com
Jezebel,10000 maniacs,trilogy,2006,4.34 MB,4 minutes,iPod_Control/Music/F09/HDLI.m4a,Pop,M4A,128,44100,4339224,240,2,No rating,2018-01-26 11:58:33 UTC,3599812713,,www.torrentazos.com
Noah'S Dove,10000 maniacs,trilogy,2006,4.88 MB,"4 minutes, 30 seconds",iPod_Control/Music/F42/QDYU.m4a,Pop,M4A,128,44100,4881321,270,5,No rating,2018-01-26 11:58:33 UTC,3599812713,,www.torrentazos.com
Stockton Gala Days,10000 maniacs,trilogy,2006,4.66 MB,"4 minutes, 19 seconds",iPod_Control/Music/F15/FYEW.m4a,Pop,M4A,128,44100,4663477,259,5,No rating,2018-01-26 11:58:33 UTC,3599812713,,www.torrentazos.com
These Are Days,10000 maniacs,trilogy,2006,4.08 MB,"3 minutes, 39 seconds",iPod_Control/Music/F47/YKQW.m4a,Pop,M4A,128,44100,4084153,219,5,No rating,2018-01-26 11:58:33 UTC,3599812713,,www.torrentazos.com
Tolerance,10000 maniacs,trilogy,2006,4.61 MB,"4 minutes, 13 seconds",iPod_Control/Music/F11/TJEB.m4a,Pop,M4A,128,44100,4609059,253,4,No rating,2018-01-26 11:58:33 UTC,3599812713,,www.torrentazos.com
gold rush brides,,2000 Folk Tour,0,3.55 MB,"3 minutes, 41 seconds",iPod_Control/Music/F09/ZTIH.mp3,Otro,MP3,128,44100,3547058,221,2,No rating,2018-01-26 11:58:33 UTC,3599812713,,
01-Wonder.flac,,,0,4.86 MB,"4 minutes, 24 seconds",iPod_Control/Music/F43/QOXG.m4a,,M4A,128,44100,4855610,264,3,No rating,2018-01-26 11:58:33 UTC,3599812713,,
07-Life Is Sweet.flac,,,0,5.63 MB,"5 minutes, 14 seconds",iPod_Control/Music/F48/SHNE.m4a,,M4A,128,44100,5630487,314,5,No rating,2018-01-26 11:58:33 UTC,3599812713,,
10-Not In This Life.flac,,,0,5.62 MB,"5 minutes, 22 seconds",iPod_Control/Music/F37/SVZF.m4a,,M4A,128,44100,5615158,322,3,No rating,2018-01-26 11:58:33 UTC,3599812713,,
13-Sally Ann.flac,,,0,6.14 MB,"5 minutes, 49 seconds",iPod_Control/Music/F49/ENVO.m4a,,M4A,128,44100,6142188,349,4,No rating,2018-01-26 11:58:33 UTC,3599812713,,
02-Carnival.flac,,,0,6.36 MB,6 minutes,iPod_Control/Music/F28/VZJH.m4a,,M4A,128,44100,6362921,360,3,No rating,2018-01-26 11:58:33 UTC,3599812713,,
08-The Living.flac,,,0,3.71 MB,"3 minutes, 18 seconds",iPod_Control/Music/F09/NUZE.m4a,,M4A,128,44100,3712431,198,3,No rating,2018-01-26 11:58:33 UTC,3599812713,,
03-Jealousy.flac,,,0,3.12 MB,"2 minutes, 44 seconds",iPod_Control/Music/F40/QLIZ.m4a,,M4A,128,44100,3119531,164,2,No rating,2018-01-26 11:58:33 UTC,3599812713,,
09-Build A Levee.flac,,,0,5.08 MB,"4 minutes, 48 seconds",iPod_Control/Music/F13/HBRO.m4a,,M4A,128,44100,5080445,288,1,No rating,2018-01-26 11:58:33 UTC,3599812713,,
04-San Andreas Fault.flac,,,0,4.35 MB,"3 minutes, 58 seconds",iPod_Control/Music/F35/FAGN.m4a,,M4A,128,44100,4345541,238,2,No rating,2018-01-26 11:58:33 UTC,3599812713,,
05-Kind & Generous.flac,,,0,4.40 MB,"4 minutes, 6 seconds",iPod_Control/Music/F11/VHZW.m4a,,M4A,128,44100,4400143,246,2,No rating,2018-01-26 11:58:33 UTC,3599812713,,
06-Break Your Heart.flac,,,0,5.14 MB,"4 minutes, 53 seconds",iPod_Control/Music/F21/OKMJ.m4a,,M4A,128,44100,5142573,293,2,No rating,2018-01-26 11:58:33 UTC,3599812713,,
Photograph,R.E.M. feat. Natalie Merchant,,0,3.41 MB,"3 minutes, 32 seconds",iPod_Control/Music/F00/QGUC.mp3,,MP3,128,44100,3405952,212,4,No rating,2018-01-26 11:58:33 UTC,3599812713,,
Baby I love you,Natalie Merchant,,0,3.59 MB,"3 minutes, 43 seconds",iPod_Control/Music/F43/RDAY.mp3,,MP3,128,44100,3586176,223,11,No rating,2018-01-26 11:58:33 UTC,3599812713,,
Children go where I send them,Natalie Merchant,,0,3.78 MB,"5 minutes, 14 seconds",iPod_Control/Music/F13/OOEK.mp3,,MP3,96,44100,3776640,314,5,No rating,2018-01-26 11:58:33 UTC,3599812713,,
Birds and ships,Natalie Merchant,,0,2.17 MB,"2 minutes, 15 seconds",iPod_Control/Music/F13/BHCB.mp3,,MP3,128,44100,2171008,135,5,No rating,2018-01-26 11:58:33 UTC,3599812713,,
Wonder (piano),Natalie Merchant,,0,4.54 MB,"4 minutes, 43 seconds",iPod_Control/Music/F38/ZCPD.mp3,,MP3,128,44100,4540544,283,6,No rating,2018-01-26 11:58:33 UTC,3599812713,,
In the Ghetto (Live),Natalie Merchant & Tracy Chapman,folk tour,0,3.98 MB,"4 minutes, 13 seconds",iPod_Control/Music/F42/THDV.m4a,,M4A,128,44100,3983432,253,4,No rating,2018-01-26 11:58:33 UTC,3599812713,,
Poor Wayfaring Stranger,Natalie Merchant,folk tour,0,3.93 MB,"4 minutes, 5 seconds",iPod_Control/Music/F28/WMUQ.mp3,,MP3,128,44100,3931241,245,3,No rating,2018-01-26 11:58:33 UTC,3599812713,,
Soldier Soldier,Natalie Merchant,folk tour,0,4.68 MB,"4 minutes, 51 seconds",iPod_Control/Music/F03/HAJX.mp3,Otros,MP3,128,44100,4681632,291,3,No rating,2018-01-26 11:58:33 UTC,3599812713,,
Sally Ann,Natalie Merchant,folk tour,0,5.29 MB,"5 minutes, 30 seconds",iPod_Control/Music/F11/NWQV.mp3,Otros,MP3,128,44100,5293937,330,3,No rating,2018-01-26 11:58:33 UTC,3599812713,,
Which Side Are You On,Natalie Merchant,folk tour,0,4.87 MB,"5 minutes, 3 seconds",iPod_Control/Music/F35/GLRK.mp3,Otros,MP3,128,44100,4865958,303,3,No rating,2018-01-26 11:58:33 UTC,3599812713,,
Murder Ballad (Diver Boy),Natalie Merchant,folk tour,0,4.45 MB,"4 minutes, 37 seconds",iPod_Control/Music/F11/NLIV.mp3,Otros,MP3,128,44100,4445077,277,2,No rating,2018-01-26 11:58:33 UTC,3599812713,,
Fifty Miles Of Elbow Room,Natalie Merchant,folk tour,0,3.15 MB,"3 minutes, 16 seconds",iPod_Control/Music/F23/WPKR.mp3,Otros,MP3,128,44100,3147732,196,1,No rating,2018-01-26 11:58:33 UTC,3599812713,,
Wonder,Natalie Merchant,folk tour,0,5.04 MB,"5 minutes, 14 seconds",iPod_Control/Music/F17/EFUR.mp3,,MP3,128,44100,5040505,314,3,No rating,2018-01-26 11:58:33 UTC,3599812713,,
Thick as Thieves,Natalie Merchant,folk tour,0,2.50 MB,"2 minutes, 35 seconds",iPod_Control/Music/F02/WNPW.mp3,Otros,MP3,128,44100,2501017,155,3,No rating,2018-01-26 11:58:33 UTC,3599812713,,
Life Is Sweet,Natalie Merchant,folk tour,0,5.01 MB,"5 minutes, 12 seconds",iPod_Control/Music/F26/ZRBT.mp3,Otros,MP3,128,44100,5005131,312,4,No rating,2018-01-26 11:58:33 UTC,3599812713,,
Mary Don't You Weep,Natalie Merchant,folk tour,0,3.73 MB,"3 minutes, 52 seconds",iPod_Control/Music/F35/PTSE.mp3,Otros,MP3,128,44100,3727434,232,1,No rating,2018-01-26 11:58:33 UTC,3599812713,,
Penny's Farm,Natalie Merchant,folk tour,0,2.16 MB,"2 minutes, 14 seconds",iPod_Control/Music/F44/HHFJ.mp3,Otros,MP3,128,44100,2155484,134,0,No rating,2018-01-26 11:58:33 UTC,3599812713,,
Hey Jack Kerouac,Natalie Merchant,folk tour,0,4.36 MB,"4 minutes, 32 seconds",iPod_Control/Music/F31/DSEI.mp3,,MP3,128,44100,4360067,272,3,No rating,2018-01-26 11:58:33 UTC,3599812713,,
Owensboro,Natalie Merchant,folk tour,0,3.52 MB,"3 minutes, 39 seconds",iPod_Control/Music/F43/FNDL.mp3,Otros,MP3,128,44100,3517192,219,1,No rating,2018-01-26 11:58:33 UTC,3599812713,,
Ain't Gonna Work In No Factory,Natalie Merchant,folk tour,0,2.30 MB,"2 minutes, 23 seconds",iPod_Control/Music/F30/IVSW.mp3,Otros,MP3,128,44100,2300116,143,3,No rating,2018-01-26 11:58:33 UTC,3599812713,,
01-She Devil,,,0,6.21 MB,"5 minutes, 55 seconds",iPod_Control/Music/F02/ZGMF.m4a,,M4A,128,44100,6211016,355,4,No rating,2018-01-26 11:58:33 UTC,3599812713,,
02 - DAN  ZANES  &  FRIENDS - Let's Shake,,,0,3.00 MB,"2 minutes, 45 seconds",iPod_Control/Music/F35/SJWQ.m4a,,M4A,128,44100,2995221,165,2,No rating,2018-01-26 11:58:33 UTC,3599812713,,
02 - Wonder,,,0,4.83 MB,"4 minutes, 24 seconds",iPod_Control/Music/F05/MFPN.m4a,,M4A,128,44100,4833914,264,2,No rating,2018-01-26 11:58:33 UTC,3599812713,,
02-Cowboy Romance,,,0,8.14 MB,"8 minutes, 3 seconds",iPod_Control/Music/F47/XGCM.m4a,,M4A,128,44100,8142824,483,2,No rating,2018-01-26 11:58:33 UTC,3599812713,,
03 - DAN  ZANES  &  FRIENDS - Welcome Table,,,0,3.39 MB,"3 minutes, 9 seconds",iPod_Control/Music/F11/IAYI.m4a,,M4A,128,44100,3387335,189,2,No rating,2018-01-26 11:58:33 UTC,3599812713,,
03-Children Go Where I Send Thee,,,0,5.47 MB,"5 minutes, 15 seconds",iPod_Control/Music/F45/LGHV.m4a,,M4A,128,44100,5472579,315,4,No rating,2018-01-26 11:58:33 UTC,3599812713,,
"04 - DAN  ZANES  &  FRIENDS - Mariposa, olé",,,0,2.82 MB,"2 minutes, 34 seconds",iPod_Control/Music/F43/YJVX.m4a,,M4A,128,44100,2820794,154,3,No rating,2018-01-26 11:58:33 UTC,3599812713,,
04-Birds & Ships,,,0,2.63 MB,"2 minutes, 13 seconds",iPod_Control/Music/F37/QISG.m4a,,M4A,128,44100,2634858,133,3,No rating,2018-01-26 11:58:33 UTC,3599812713,,
05 - DAN  ZANES  &  FRIENDS - Train Station Humor,,,0,1.68 MB,"1 minute, 12 seconds",iPod_Control/Music/F30/VKXK.m4a,,M4A,128,44100,1679608,72,3,No rating,2018-01-26 11:58:33 UTC,3599812713,,
05-The Lowlands Of Holland,,,0,4.15 MB,"3 minutes, 49 seconds",iPod_Control/Music/F39/MMPH.m4a,,M4A,128,44100,4150894,229,5,No rating,2018-01-26 11:58:33 UTC,3599812713,,
06 - DAN  ZANES  &  FRIENDS - Choo Choo Ch' Boogie,,,0,3.04 MB,"2 minutes, 42 seconds",iPod_Control/Music/F40/XTPE.m4a,,M4A,128,44100,3037521,162,2,No rating,2018-01-26 11:58:33 UTC,3599812713,,
06-One Fine Day,,,0,3.14 MB,"2 minutes, 47 seconds",iPod_Control/Music/F11/GINX.m4a,,M4A,128,44100,3136749,167,3,No rating,2018-01-26 11:58:33 UTC,3599812713,,
07 - DAN  ZANES  &  FRIENDS - Pigogo,,,0,2.79 MB,"2 minutes, 28 seconds",iPod_Control/Music/F01/NWNP.m4a,,M4A,128,44100,2786941,148,3,No rating,2018-01-26 11:58:33 UTC,3599812713,,
07-Photograph,,,0,3.97 MB,"3 minutes, 32 seconds",iPod_Control/Music/F09/SNAG.m4a,,M4A,128,44100,3974959,212,5,No rating,2018-01-26 11:58:33 UTC,3599812713,,
08 - DAN  ZANES  &  FRIENDS - Country Life,,,0,3.12 MB,"2 minutes, 57 seconds",iPod_Control/Music/F07/VXRM.m4a,,M4A,128,44100,3120107,177,4,No rating,2018-01-26 11:58:33 UTC,3599812713,,
08-Party Of God,,,0,4.70 MB,"4 minutes, 17 seconds",iPod_Control/Music/F38/SAVG.m4a,,M4A,128,44100,4695995,257,4,No rating,2018-01-26 11:58:33 UTC,3599812713,,
09 - DAN  ZANES  &  FRIENDS - Loch Lomond,,,0,3.08 MB,"2 minutes, 54 seconds",iPod_Control/Music/F10/YTAM.m4a,,M4A,128,44100,3078040,174,4,No rating,2018-01-26 11:58:33 UTC,3599812713,,
09-Thick As Thieves,,,0,6.66 MB,"6 minutes, 24 seconds",iPod_Control/Music/F40/DFPG.m4a,,M4A,128,44100,6658495,384,2,No rating,2018-01-26 11:58:33 UTC,3599812713,,
10 - DAN  ZANES  &  FRIENDS - While The Music Is Playing,,,0,3.97 MB,"3 minutes, 44 seconds",iPod_Control/Music/F23/SERQ.m4a,,M4A,128,44100,3972094,224,3,No rating,2018-01-26 11:58:33 UTC,3599812713,,
101_10000_maniacs_-_eat_for_two_-_www.torrentazos.com,,,0,3.94 MB,"3 minutes, 31 seconds",iPod_Control/Music/F27/QBBL.m4a,,M4A,128,44100,3944996,211,2,No rating,2018-01-26 11:58:33 UTC,3599812713,,www.torrentazos.com
102_10000_maniacs_-_please_forgive_us_-_www.torrentazos.com,,,0,3.82 MB,"3 minutes, 24 seconds",iPod_Control/Music/F14/EDOO.m4a,,M4A,128,44100,3824353,204,3,No rating,2018-01-26 11:58:33 UTC,3599812713,,www.torrentazos.com
103_10000_maniacs_-_the_big_parade_-_www.torrentazos.com,,,0,4.40 MB,4 minutes,iPod_Control/Music/F49/QIEY.m4a,,M4A,128,44100,4402368,240,3,No rating,2018-01-26 11:58:33 UTC,3599812713,,www.torrentazos.com
104_10000_maniacs_-_trouble_me_-_www.torrentazos.com,,,0,3.63 MB,"3 minutes, 14 seconds",iPod_Control/Music/F04/RLUG.m4a,,M4A,128,44100,3634887,194,4,No rating,2018-01-26 11:58:33 UTC,3599812713,,www.torrentazos.com
105_10000_maniacs_-_you_happy_puppet_-_www.torrentazos.com,,,0,4.10 MB,"3 minutes, 38 seconds",iPod_Control/Music/F37/USRA.m4a,,M4A,128,44100,4098332,218,2,No rating,2018-01-26 11:58:33 UTC,3599812713,,www.torrentazos.com
106_10000_maniacs_-_headstrong_-_www.torrentazos.com,,,0,4.69 MB,"4 minutes, 15 seconds",iPod_Control/Music/F19/AYTK.m4a,,M4A,128,44100,4694281,255,3,No rating,2018-01-26 11:58:33 UTC,3599812713,,www.torrentazos.com
107_10000_maniacs_-_poison_in_the_well_-_www.torrentazos.com,,,0,3.60 MB,"3 minutes, 8 seconds",iPod_Control/Music/F47/WQPF.m4a,,M4A,128,44100,3603100,188,2,No rating,2018-01-26 11:58:33 UTC,3599812713,,www.torrentazos.com
108_10000_maniacs_-_dust_bowl_-_www.torrentazos.com,,,0,4.55 MB,"4 minutes, 12 seconds",iPod_Control/Music/F45/VNOH.m4a,,M4A,128,44100,4548307,252,2,No rating,2018-01-26 11:58:33 UTC,3599812713,,www.torrentazos.com
109_10000_maniacs_-_the_lions_share_-_www.torrentazos.com,,,0,3.52 MB,"3 minutes, 3 seconds",iPod_Control/Music/F35/RPDD.m4a,,M4A,128,44100,3515487,183,6,No rating,2018-01-26 11:58:33 UTC,3599812713,,www.torrentazos.com
10-Bread & Circuses,,,0,4.70 MB,"4 minutes, 26 seconds",iPod_Control/Music/F13/QOPX.m4a,,M4A,128,44100,4702012,266,6,No rating,2018-01-26 11:58:33 UTC,3599812713,,
"11 - DAN  ZANES  &  FRIENDS - I Don't Want Your Millions, Mister",,,0,4.25 MB,"4 minutes, 9 seconds",iPod_Control/Music/F00/RUVG.m4a,,M4A,128,44100,4254130,249,2,No rating,2018-01-26 11:58:33 UTC,3599812713,,
110_10000_maniacs_-_hateful_hate_-_www.torrentazos.com,,,0,4.94 MB,"4 minutes, 30 seconds",iPod_Control/Music/F49/FWFJ.m4a,,M4A,128,44100,4940515,270,3,No rating,2018-01-26 11:58:33 UTC,3599812713,,www.torrentazos.com
111_10000_maniacs_-_jubilee_-_www.torrentazos.com,,,0,6.45 MB,"6 minutes, 5 seconds",iPod_Control/Music/F10/DUJT.m4a,,M4A,128,44100,6445914,365,2,No rating,2018-01-26 11:58:33 UTC,3599812713,,www.torrentazos.com
12 - DAN  ZANES  &  FRIENDS - The Fine Friends Are Here,,,0,3.07 MB,"2 minutes, 42 seconds",iPod_Control/Music/F11/ASHU.m4a,,M4A,128,44100,3069295,162,1,No rating,2018-01-26 11:58:33 UTC,3599812713,,
12-Tell Yourself,,,0,5.35 MB,"5 minutes, 9 seconds",iPod_Control/Music/F38/XODU.m4a,,M4A,128,44100,5349913,309,2,No rating,2018-01-26 11:58:33 UTC,3599812713,,
13 - DAN  ZANES  &  FRIENDS - Walkin' The Dog,,,0,2.95 MB,"2 minutes, 35 seconds",iPod_Control/Music/F42/DQPC.m4a,,M4A,128,44100,2952173,155,2,No rating,2018-01-26 11:58:33 UTC,3599812713,,
13-But Not For Me,,,0,3.81 MB,"3 minutes, 28 seconds",iPod_Control/Music/F41/IFBW.m4a,,M4A,128,44100,3810107,208,2,No rating,2018-01-26 11:58:33 UTC,3599812713,,
14 - DAN  ZANES  &  FRIENDS - Wander In The Summer Wind,,,0,2.84 MB,"2 minutes, 54 seconds",iPod_Control/Music/F40/CSSM.m4a,,M4A,128,44100,2839007,174,5,No rating,2018-01-26 11:58:33 UTC,3599812713,,
14-I Know How To Do It,,,0,4.75 MB,"4 minutes, 29 seconds",iPod_Control/Music/F35/UQWK.m4a,,M4A,128,44100,4753329,269,3,No rating,2018-01-26 11:58:33 UTC,3599812713,,
15 - DAN  ZANES  &  FRIENDS - Grey Goose,,,0,3.47 MB,"3 minutes, 27 seconds",iPod_Control/Music/F26/PGJW.m4a,,M4A,128,44100,3467101,207,2,No rating,2018-01-26 11:58:33 UTC,3599812713,,
15-Come Take A Trip In My Airship,,,0,4.34 MB,"4 minutes, 3 seconds",iPod_Control/Music/F25/PQYR.m4a,,M4A,128,44100,4339441,243,2,No rating,2018-01-26 11:58:33 UTC,3599812713,,
16 - DAN  ZANES  &  FRIENDS - Pata Pata,,,0,3.07 MB,"2 minutes, 53 seconds",iPod_Control/Music/F36/UAOT.m4a,,M4A,128,44100,3067014,173,1,No rating,2018-01-26 11:58:33 UTC,3599812713,,
17 - DAN  ZANES  &  FRIENDS - Sweet Rosyanne,,,0,3.47 MB,"3 minutes, 22 seconds",iPod_Control/Music/F37/ZGAR.m4a,,M4A,128,44100,3469506,202,2,No rating,2018-01-26 11:58:33 UTC,3599812713,,
18 - DAN  ZANES  &  FRIENDS - Moonlit Town,,,0,4.97 MB,"4 minutes, 43 seconds",iPod_Control/Music/F49/KHII.m4a,,M4A,128,44100,4970429,283,1,No rating,2018-01-26 11:58:33 UTC,3599812713,,
202_10000_maniacs_-_hey_jack_kerouac_-_www.torrentazos.com,,,0,3.80 MB,"3 minutes, 26 seconds",iPod_Control/Music/F08/QLRR.m4a,,M4A,128,44100,3800576,206,4,No rating,2018-01-26 11:58:33 UTC,3599812713,,www.torrentazos.com
203_10000_maniacs_-_like_the_weather_-_www.torrentazos.com,,,0,4.37 MB,"3 minutes, 56 seconds",iPod_Control/Music/F22/BDHV.m4a,,M4A,128,44100,4367301,236,2,No rating,2018-01-26 11:58:33 UTC,3599812713,,www.torrentazos.com
205_10000_maniacs_-_the_painted_desert_-_www.torrentazos.com,,,0,4.01 MB,"3 minutes, 39 seconds",iPod_Control/Music/F25/WCIT.m4a,,M4A,128,44100,4012330,219,3,No rating,2018-01-26 11:58:33 UTC,3599812713,,www.torrentazos.com
206_10000_maniacs_-_dont_talk_-_www.torrentazos.com,,,0,5.38 MB,"5 minutes, 3 seconds",iPod_Control/Music/F16/ZMFU.m4a,,M4A,128,44100,5376486,303,3,No rating,2018-01-26 11:58:33 UTC,3599812713,,www.torrentazos.com
207_10000_maniacs_-_peace_train_-_www.torrentazos.com,,,0,3.83 MB,"3 minutes, 26 seconds",iPod_Control/Music/F26/PQEJ.m4a,,M4A,128,44100,3830885,206,2,No rating,2018-01-26 11:58:33 UTC,3599812713,,www.torrentazos.com
208_10000_maniacs_-_gun_shy_-_www.torrentazos.com,,,0,4.55 MB,"4 minutes, 11 seconds",iPod_Control/Music/F21/ONCV.m4a,,M4A,128,44100,4552536,251,3,No rating,2018-01-26 11:58:33 UTC,3599812713,,www.torrentazos.com
209_10000_maniacs_-_my_sister_rose_-_www.torrentazos.com,,,0,3.60 MB,"3 minutes, 12 seconds",iPod_Control/Music/F18/NABT.m4a,,M4A,128,44100,3595806,192,3,No rating,2018-01-26 11:58:33 UTC,3599812713,,www.torrentazos.com
210_10000_maniacs_-_a_campfire_song_-_www.torrentazos.com,,,0,3.64 MB,"3 minutes, 15 seconds",iPod_Control/Music/F25/PUMU.m4a,,M4A,128,44100,3635776,195,2,No rating,2018-01-26 11:58:33 UTC,3599812713,,www.torrentazos.com
211_10000_maniacs_-_city_of_angels_-_www.torrentazos.com,,,0,4.72 MB,"4 minutes, 17 seconds",iPod_Control/Music/F23/BCGQ.m4a,,M4A,128,44100,4719844,257,3,No rating,2018-01-26 11:58:33 UTC,3599812713,,www.torrentazos.com
