Song Title,Artist,Album,Year released,File size,Song Duration,Filename,Genre,File extension,Bitrate (kbps),Sample Rate (Hz),File size (bytes),Song duration (seconds),Play count,Rating,Added to library on (timestamp),Added to library on (epoch),Composer,Comment
He cried,The Shangri-Las,Myrmidons of melodrama (1963-66),63,2.01 MB,"3 minutes, 6 seconds",iPod_Control/Music/F01/WCLN.m4a,Pop,M4A,64,44100,2006525,186,0,No rating,2016-12-24 17:31:02 UTC,3565445462,,
Dressed in black,The Shangri-Las,Myrmidons of melodrama (1963-66),63,1.88 MB,"2 minutes, 51 seconds",iPod_Control/Music/F00/JTDY.m4a,Pop,M4A,64,44100,1883994,171,0,No rating,2016-12-24 17:31:02 UTC,3565445462,,
"Past, present and future",The Shangri-Las,Myrmidons of melodrama (1963-66),63,1.82 MB,"2 minutes, 43 seconds",iPod_Control/Music/F00/ZQCH.m4a,Pop,M4A,64,44100,1815275,163,0,No rating,2016-12-24 17:31:02 UTC,3565445462,,
Love you more than yesterday,The Shangri-Las,Myrmidons of melodrama (1963-66),63,2.56 MB,"2 minutes, 40 seconds",iPod_Control/Music/F02/QGMY.mp3,Pop,MP3,127,44100,2563156,160,0,No rating,2016-12-24 17:31:02 UTC,3565445462,,
Paradise,The Shangri-Las,Myrmidons of melodrama (1963-66),63,3.08 MB,"3 minutes, 12 seconds",iPod_Control/Music/F01/DDCA.mp3,Pop,MP3,127,44100,3082649,192,0,No rating,2016-12-24 17:31:02 UTC,3565445462,,
Give him a great big kiss (alt. version) [stereo],The Shangri-Las,Myrmidons of melodrama (1963-66),63,2.68 MB,"2 minutes, 12 seconds",iPod_Control/Music/F00/MYGY.m4a,Pop,M4A,128,44100,2676119,132,0,No rating,2016-12-24 17:31:02 UTC,3565445462,,
Simon says,The Shangri-Las,Myrmidons of melodrama (1963-66),63,1.68 MB,"2 minutes, 24 seconds",iPod_Control/Music/F02/IQTI.m4a,Pop,M4A,64,44100,1684835,144,0,No rating,2016-12-24 17:31:02 UTC,3565445462,,
Simon speaks,The Shangri-Las,Myrmidons of melodrama (1963-66),63,1.77 MB,"2 minutes, 36 seconds",iPod_Control/Music/F02/QMZZ.m4a,Pop,M4A,64,44100,1769220,156,0,No rating,2016-12-24 17:31:02 UTC,3565445462,,
Radio spot #1 Revlon: How pretty can you get?,The Shangri-Las,Myrmidons of melodrama (1963-66),63,180.02 KB,11 seconds,iPod_Control/Music/F01/QFTA.mp3,Pop,MP3,128,44100,180018,11,0,No rating,2016-12-24 17:31:02 UTC,3565445462,,
Radio spot #2 Revlon: Natural wonder,The Shangri-Las,Myrmidons of melodrama (1963-66),63,234.84 KB,14 seconds,iPod_Control/Music/F02/YUGB.mp3,Pop,MP3,126,44100,234842,14,0,No rating,2016-12-24 17:31:02 UTC,3565445462,,
Radio spot #3 Good taste tip: Gift receiving,The Shangri-Las,Myrmidons of melodrama (1963-66),63,946.36 KB,52 seconds,iPod_Control/Music/F02/QERP.m4a,Pop,M4A,64,44100,946356,52,0,No rating,2016-12-24 17:31:02 UTC,3565445462,,
Radio spot #4 Good taste tip: Dating courtesy,The Shangri-Las,Myrmidons of melodrama (1963-66),63,955.54 KB,55 seconds,iPod_Control/Music/F01/SQSZ.m4a,Pop,M4A,64,44100,955545,55,0,No rating,2016-12-24 17:31:02 UTC,3565445462,,
Track 1,Unknown Artist,Unknown Album (14/05/2006 09:48:55),0,1.88 MB,"1 minute, 57 seconds",iPod_Control/Music/F01/DEXV.mp3,Unknown,MP3,128,44100,1881814,117,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,
Track 2,Unknown Artist,Unknown Album (14/05/2006 09:48:55),0,2.81 MB,"2 minutes, 55 seconds",iPod_Control/Music/F01/JVIV.mp3,Unknown,MP3,128,44100,2811307,175,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,
Track 3,Unknown Artist,Unknown Album (14/05/2006 09:48:55),0,2.88 MB,3 minutes,iPod_Control/Music/F01/XBQP.mp3,Unknown,MP3,128,44100,2878444,180,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,
Track 4,Unknown Artist,Unknown Album (14/05/2006 09:48:55),0,2.76 MB,"2 minutes, 52 seconds",iPod_Control/Music/F01/OWFN.mp3,Unknown,MP3,128,44100,2762935,172,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,
Track 5,Unknown Artist,Unknown Album (14/05/2006 09:48:55),0,2.89 MB,3 minutes,iPod_Control/Music/F01/FJKE.mp3,Unknown,MP3,128,44100,2886784,180,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,
Track 6,Unknown Artist,Unknown Album (14/05/2006 09:48:55),0,2.76 MB,"2 minutes, 52 seconds",iPod_Control/Music/F01/IKER.mp3,Unknown,MP3,128,44100,2758348,172,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,
Track 7,Unknown Artist,Unknown Album (14/05/2006 09:48:55),0,2.49 MB,"2 minutes, 35 seconds",iPod_Control/Music/F02/GGGH.mp3,Unknown,MP3,128,44100,2493970,155,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,
Track 8,Unknown Artist,Unknown Album (14/05/2006 09:48:55),0,2.18 MB,"2 minutes, 16 seconds",iPod_Control/Music/F02/QPXX.mp3,Unknown,MP3,128,44100,2182471,136,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,
Track 9,Unknown Artist,Unknown Album (14/05/2006 09:48:55),0,2.40 MB,"2 minutes, 29 seconds",iPod_Control/Music/F02/YRIL.mp3,Unknown,MP3,128,44100,2395975,149,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,
Track 10,Unknown Artist,Unknown Album (14/05/2006 09:48:55),0,3.16 MB,"3 minutes, 17 seconds",iPod_Control/Music/F02/ZHPR.mp3,Unknown,MP3,128,44100,3155749,197,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,
Track 11,Unknown Artist,Unknown Album (14/05/2006 09:48:55),0,2.60 MB,"2 minutes, 42 seconds",iPod_Control/Music/F02/UKWX.mp3,Unknown,MP3,128,44100,2595301,162,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,
Track 12,Unknown Artist,Unknown Album (14/05/2006 09:48:55),0,2.53 MB,"2 minutes, 38 seconds",iPod_Control/Music/F01/PTZK.mp3,Unknown,MP3,128,44100,2528581,158,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,
Track 13,Unknown Artist,Unknown Album (14/05/2006 09:48:55),0,2.31 MB,"2 minutes, 24 seconds",iPod_Control/Music/F01/NXST.mp3,Unknown,MP3,128,44100,2306737,144,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,
Track 14,Unknown Artist,Unknown Album (14/05/2006 09:48:55),0,2.66 MB,"2 minutes, 46 seconds",iPod_Control/Music/F00/QVNM.mp3,Unknown,MP3,128,44100,2663689,166,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,
Track 15,Unknown Artist,Unknown Album (14/05/2006 09:48:55),0,3.53 MB,"3 minutes, 40 seconds",iPod_Control/Music/F01/XRLP.mp3,Unknown,MP3,128,44100,3528547,220,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,
Track 16,Unknown Artist,Unknown Album (14/05/2006 09:48:55),0,3.11 MB,"3 minutes, 14 seconds",iPod_Control/Music/F00/ROJW.mp3,Unknown,MP3,128,44100,3112798,194,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,
Track 17,Unknown Artist,Unknown Album (14/05/2006 09:48:55),0,3.22 MB,"3 minutes, 21 seconds",iPod_Control/Music/F01/IYDL.mp3,Unknown,MP3,128,44100,3217882,201,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,
Track 18,Unknown Artist,Unknown Album (14/05/2006 09:48:55),0,2.58 MB,"2 minutes, 41 seconds",iPod_Control/Music/F02/QHLD.mp3,Unknown,MP3,128,44100,2577370,161,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,
Track 19,Unknown Artist,Unknown Album (14/05/2006 09:48:55),0,3.29 MB,"3 minutes, 26 seconds",iPod_Control/Music/F00/PMWB.mp3,Unknown,MP3,128,44100,3294193,206,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,
Track 20,Unknown Artist,Unknown Album (14/05/2006 09:48:55),0,2.07 MB,"2 minutes, 9 seconds",iPod_Control/Music/F00/PLOL.mp3,Unknown,MP3,128,44100,2071966,129,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,
Petula Clark,The Windmils Of Your Mind,,1969,3.42 MB,"3 minutes, 1 second",iPod_Control/Music/F01/BWHY.m4a,,M4A,128,44100,3421951,181,0,No rating,2016-12-24 17:30:26 UTC,3565445426,Bergman / Bergman / Legrand,
AJGC,,,0,4.57 MB,"4 minutes, 10 seconds",iPod_Control/Music/F02/HABS.m4a,,M4A,128,44100,4572785,250,0,No rating,2016-12-24 17:40:36 UTC,3565446036,,
AOLC,,,0,2.77 MB,"2 minutes, 38 seconds",iPod_Control/Music/F01/YRXI.m4a,,M4A,128,44100,2765639,158,0,No rating,2016-12-24 17:40:36 UTC,3565446036,,
BHKO,,,0,2.45 MB,"2 minutes, 10 seconds",iPod_Control/Music/F01/EEJF.m4a,,M4A,128,44100,2450898,130,0,No rating,2016-12-24 17:40:21 UTC,3565446021,,
BMTD,,,0,3.37 MB,"3 minutes, 1 second",iPod_Control/Music/F02/QASN.m4a,,M4A,128,44100,3369247,181,0,No rating,2016-12-24 17:40:36 UTC,3565446036,,
BODQ,,,0,3.84 MB,"3 minutes, 23 seconds",iPod_Control/Music/F02/BRZU.m4a,,M4A,128,44100,3837418,203,0,No rating,2016-12-24 17:40:36 UTC,3565446036,,
BOLE,,,0,2.83 MB,"2 minutes, 37 seconds",iPod_Control/Music/F00/MDRJ.m4a,,M4A,128,44100,2833410,157,0,No rating,2016-12-24 17:40:36 UTC,3565446036,,
BPEX,,,0,2.26 MB,"2 minutes, 8 seconds",iPod_Control/Music/F02/ZNYT.m4a,,M4A,128,44100,2264432,128,0,No rating,2016-12-24 17:40:36 UTC,3565446036,,
BPZJ,,,0,2.49 MB,"2 minutes, 5 seconds",iPod_Control/Music/F01/NCBB.m4a,,M4A,128,44100,2491548,125,0,No rating,2016-12-24 17:40:21 UTC,3565446021,,
BZFV,,,0,2.30 MB,"2 minutes, 13 seconds",iPod_Control/Music/F01/BDCB.m4a,,M4A,128,44100,2296096,133,0,No rating,2016-12-24 17:40:21 UTC,3565446021,,
CHUG,,,0,2.18 MB,"1 minute, 47 seconds",iPod_Control/Music/F00/KOYQ.m4a,,M4A,128,44100,2182538,107,0,No rating,2016-12-24 17:40:36 UTC,3565446036,,
CKYM,,,0,5.30 MB,"4 minutes, 58 seconds",iPod_Control/Music/F00/UAWI.m4a,,M4A,128,44100,5301937,298,0,No rating,2016-12-24 17:40:21 UTC,3565446021,,
COAX,,,0,3.28 MB,"2 minutes, 51 seconds",iPod_Control/Music/F01/AMPN.m4a,,M4A,128,44100,3279963,171,0,No rating,2016-12-24 17:40:36 UTC,3565446036,,
CSTW,,,0,2.82 MB,"2 minutes, 51 seconds",iPod_Control/Music/F01/AOBV.m4a,,M4A,128,44100,2822663,171,0,No rating,2016-12-24 17:40:36 UTC,3565446036,,
CZTM,,,0,2.58 MB,"2 minutes, 33 seconds",iPod_Control/Music/F01/UEJH.m4a,,M4A,128,44100,2578296,153,0,No rating,2016-12-24 17:40:21 UTC,3565446021,,
DBRW,,,0,2.56 MB,"2 minutes, 33 seconds",iPod_Control/Music/F02/YFEK.m4a,,M4A,128,44100,2556061,153,0,No rating,2016-12-24 17:40:36 UTC,3565446036,,
DJKJ,,,0,3.44 MB,3 minutes,iPod_Control/Music/F01/FXNG.m4a,,M4A,128,44100,3440550,180,0,No rating,2016-12-24 17:40:36 UTC,3565446036,,
DZHD,,,0,2.31 MB,"2 minutes, 15 seconds",iPod_Control/Music/F00/XVPI.m4a,,M4A,128,44100,2313443,135,0,No rating,2016-12-24 17:40:36 UTC,3565446036,,
ETPB,,,0,2.50 MB,"2 minutes, 18 seconds",iPod_Control/Music/F00/QTER.m4a,,M4A,128,44100,2497293,138,0,No rating,2016-12-24 17:40:21 UTC,3565446021,,
FCJZ,,,0,3.95 MB,"3 minutes, 31 seconds",iPod_Control/Music/F01/TKHS.m4a,,M4A,128,44100,3949160,211,0,No rating,2016-12-24 17:40:21 UTC,3565446021,,
FHKW,,,0,3.97 MB,"3 minutes, 37 seconds",iPod_Control/Music/F01/NYXR.m4a,,M4A,128,44100,3968735,217,0,No rating,2016-12-24 17:40:21 UTC,3565446021,,
FJKA,,,0,2.17 MB,"2 minutes, 2 seconds",iPod_Control/Music/F00/ENFM.m4a,,M4A,128,44100,2172032,122,0,No rating,2016-12-24 17:40:36 UTC,3565446036,,
FJTO,,,0,2.16 MB,"2 minutes, 2 seconds",iPod_Control/Music/F02/SUHG.m4a,,M4A,128,44100,2158851,122,0,No rating,2016-12-24 17:40:36 UTC,3565446036,,
FQAZ,,,0,3.52 MB,"3 minutes, 10 seconds",iPod_Control/Music/F01/UWHS.m4a,,M4A,128,44100,3523812,190,0,No rating,2016-12-24 17:40:21 UTC,3565446021,,
FQEP,,,0,2.93 MB,"2 minutes, 29 seconds",iPod_Control/Music/F00/EANJ.m4a,,M4A,128,44100,2925558,149,0,No rating,2016-12-24 17:40:36 UTC,3565446036,,
FRHQ,,,0,2.08 MB,"1 minute, 57 seconds",iPod_Control/Music/F00/KPWC.m4a,,M4A,128,44100,2082794,117,0,No rating,2016-12-24 17:40:36 UTC,3565446036,,
GAEJ,,,0,3.07 MB,"2 minutes, 44 seconds",iPod_Control/Music/F00/EEAK.m4a,,M4A,128,44100,3071489,164,0,No rating,2016-12-24 17:40:21 UTC,3565446021,,
GMTK,,,0,4.98 MB,"4 minutes, 37 seconds",iPod_Control/Music/F02/DADJ.m4a,,M4A,128,44100,4978158,277,0,No rating,2016-12-24 17:40:36 UTC,3565446036,,
GTIR,,,0,3.19 MB,"2 minutes, 43 seconds",iPod_Control/Music/F00/EPJM.m4a,,M4A,128,44100,3187336,163,0,No rating,2016-12-24 17:40:36 UTC,3565446036,,
GYBO,,,0,2.36 MB,"1 minute, 58 seconds",iPod_Control/Music/F02/FSGK.m4a,,M4A,128,44100,2364304,118,0,No rating,2016-12-24 17:40:21 UTC,3565446021,,
HEBO,,,0,3.23 MB,3 minutes,iPod_Control/Music/F00/NYFS.m4a,,M4A,128,44100,3230420,180,0,No rating,2016-12-24 17:40:36 UTC,3565446036,,
HGAU,,,0,2.53 MB,"2 minutes, 32 seconds",iPod_Control/Music/F01/TZIE.m4a,,M4A,128,44100,2528360,152,0,No rating,2016-12-24 17:40:21 UTC,3565446021,,
IEVV,,,0,3.57 MB,"3 minutes, 12 seconds",iPod_Control/Music/F02/GWLU.m4a,,M4A,128,44100,3567210,192,0,No rating,2016-12-24 17:40:21 UTC,3565446021,,
IRHB,,,0,2.42 MB,"2 minutes, 21 seconds",iPod_Control/Music/F00/YBHT.m4a,,M4A,128,44100,2418319,141,0,No rating,2016-12-24 17:40:21 UTC,3565446021,,
IUXA,,,0,2.17 MB,"2 minutes, 2 seconds",iPod_Control/Music/F02/CZGM.m4a,,M4A,128,44100,2169798,122,0,No rating,2016-12-24 17:40:21 UTC,3565446021,,
IZOW,,,0,4.12 MB,"3 minutes, 47 seconds",iPod_Control/Music/F01/CWMQ.m4a,,M4A,128,44100,4116676,227,0,No rating,2016-12-24 17:40:36 UTC,3565446036,,
JIGF,,,0,3.38 MB,"3 minutes, 3 seconds",iPod_Control/Music/F00/YEZN.m4a,,M4A,128,44100,3384061,183,0,No rating,2016-12-24 17:40:21 UTC,3565446021,,
JLNQ,,,0,4.23 MB,"3 minutes, 53 seconds",iPod_Control/Music/F01/PTPT.m4a,,M4A,128,44100,4234168,233,0,No rating,2016-12-24 17:40:36 UTC,3565446036,,
JNVH,,,0,3.26 MB,"2 minutes, 52 seconds",iPod_Control/Music/F02/VUFV.m4a,,M4A,128,44100,3256098,172,0,No rating,2016-12-24 17:40:36 UTC,3565446036,,
KFNH,,,0,2.70 MB,"2 minutes, 15 seconds",iPod_Control/Music/F01/KSUJ.m4a,,M4A,128,44100,2703971,135,0,No rating,2016-12-24 17:40:21 UTC,3565446021,,
LJJU,,,0,2.62 MB,"2 minutes, 14 seconds",iPod_Control/Music/F00/BRFX.m4a,,M4A,128,44100,2617048,134,0,No rating,2016-12-24 17:40:21 UTC,3565446021,,
LZIH,,,0,4.70 MB,"4 minutes, 18 seconds",iPod_Control/Music/F01/YZMT.m4a,,M4A,128,44100,4701146,258,0,No rating,2016-12-24 17:40:36 UTC,3565446036,,
MPRA,,,0,2.54 MB,"2 minutes, 5 seconds",iPod_Control/Music/F01/MRUC.m4a,,M4A,128,44100,2542540,125,0,No rating,2016-12-24 17:40:36 UTC,3565446036,,
MRGR,,,0,10.14 MB,"9 minutes, 57 seconds",iPod_Control/Music/F00/VYYM.m4a,,M4A,128,44100,10137166,597,0,No rating,2016-12-24 17:40:36 UTC,3565446036,,
MTMV,,,0,2.80 MB,"2 minutes, 18 seconds",iPod_Control/Music/F01/UBGJ.m4a,,M4A,128,44100,2799949,138,0,No rating,2016-12-24 17:40:21 UTC,3565446021,,
MUKK,,,0,4.26 MB,"3 minutes, 52 seconds",iPod_Control/Music/F01/KEQK.m4a,,M4A,128,44100,4262072,232,0,No rating,2016-12-24 17:40:36 UTC,3565446036,,
MXSR,,,0,6.88 MB,"6 minutes, 33 seconds",iPod_Control/Music/F01/DRRD.m4a,,M4A,128,44100,6881400,393,0,No rating,2016-12-24 17:40:36 UTC,3565446036,,
NVON,,,0,4.36 MB,"3 minutes, 56 seconds",iPod_Control/Music/F01/EDOZ.m4a,,M4A,128,44100,4364891,236,0,No rating,2016-12-24 17:40:36 UTC,3565446036,,
NZYY,,,0,2.72 MB,"2 minutes, 17 seconds",iPod_Control/Music/F01/GJFV.m4a,,M4A,128,44100,2721476,137,0,No rating,2016-12-24 17:40:36 UTC,3565446036,,
OZXF,,,0,2.88 MB,"2 minutes, 32 seconds",iPod_Control/Music/F02/SXYB.m4a,,M4A,128,44100,2880279,152,0,No rating,2016-12-24 17:40:21 UTC,3565446021,,
Petula Clark - Chariot (I Will Follow Him),,,0,3.02 MB,"2 minutes, 35 seconds",iPod_Control/Music/F00/AMMD.m4a,,M4A,128,44100,3022497,155,0,No rating,2016-12-24 17:30:26 UTC,3565445426,,
PKDE,,,0,10.96 MB,"10 minutes, 58 seconds",iPod_Control/Music/F01/TJVB.m4a,,M4A,128,44100,10964895,658,0,No rating,2016-12-24 17:40:36 UTC,3565446036,,
PMGR,,,0,5.55 MB,"5 minutes, 11 seconds",iPod_Control/Music/F02/EHNR.m4a,,M4A,128,44100,5549599,311,0,No rating,2016-12-24 17:40:36 UTC,3565446036,,
PPCA,,,0,3.36 MB,"2 minutes, 59 seconds",iPod_Control/Music/F01/UUJH.m4a,,M4A,128,44100,3360353,179,0,No rating,2016-12-24 17:40:21 UTC,3565446021,,
PWCF,,,0,2.60 MB,"2 minutes, 35 seconds",iPod_Control/Music/F01/TVFW.m4a,,M4A,128,44100,2597152,155,0,No rating,2016-12-24 17:40:36 UTC,3565446036,,
QNDU,,,0,4.59 MB,"4 minutes, 13 seconds",iPod_Control/Music/F00/XSLD.m4a,,M4A,128,44100,4585066,253,0,No rating,2016-12-24 17:40:21 UTC,3565446021,,
QPCD,,,0,2.33 MB,"2 minutes, 15 seconds",iPod_Control/Music/F01/CPLT.m4a,,M4A,128,44100,2332214,135,0,No rating,2016-12-24 17:40:36 UTC,3565446036,,
QTYM,,,0,3.81 MB,"3 minutes, 27 seconds",iPod_Control/Music/F02/MQRP.m4a,,M4A,128,44100,3809415,207,0,No rating,2016-12-24 17:40:21 UTC,3565446021,,
ROLP,,,0,2.71 MB,"2 minutes, 22 seconds",iPod_Control/Music/F01/AYRT.m4a,,M4A,128,44100,2714712,142,0,No rating,2016-12-24 17:40:36 UTC,3565446036,,
ROSS,,,0,2.88 MB,"2 minutes, 31 seconds",iPod_Control/Music/F02/HXNS.m4a,,M4A,128,44100,2879668,151,0,No rating,2016-12-24 17:40:36 UTC,3565446036,,
RQGI,,,0,2.81 MB,"2 minutes, 25 seconds",iPod_Control/Music/F01/SQPA.m4a,,M4A,128,44100,2805472,145,0,No rating,2016-12-24 17:40:21 UTC,3565446021,,
RWLB,,,0,2.95 MB,"2 minutes, 33 seconds",iPod_Control/Music/F01/OBRH.m4a,,M4A,128,44100,2953838,153,0,No rating,2016-12-24 17:40:36 UTC,3565446036,,
RXXB,,,0,2.46 MB,"2 minutes, 13 seconds",iPod_Control/Music/F02/HWBM.m4a,,M4A,128,44100,2463871,133,0,No rating,2016-12-24 17:40:36 UTC,3565446036,,
SAZU,,,0,2.62 MB,"2 minutes, 28 seconds",iPod_Control/Music/F01/OYLA.m4a,,M4A,128,44100,2624581,148,0,No rating,2016-12-24 17:40:36 UTC,3565446036,,
SDGH,,,0,2.44 MB,"2 minutes, 20 seconds",iPod_Control/Music/F02/VTKZ.m4a,,M4A,128,44100,2442245,140,0,No rating,2016-12-24 17:40:36 UTC,3565446036,,
SLMO,,,0,3.25 MB,"2 minutes, 48 seconds",iPod_Control/Music/F00/VJZG.m4a,,M4A,128,44100,3252796,168,0,No rating,2016-12-24 17:40:21 UTC,3565446021,,
SYEP,,,0,2.93 MB,"2 minutes, 37 seconds",iPod_Control/Music/F02/TUJN.m4a,,M4A,128,44100,2933100,157,0,No rating,2016-12-24 17:40:21 UTC,3565446021,,
TPQS,,,0,6.98 MB,"6 minutes, 39 seconds",iPod_Control/Music/F02/OTDA.m4a,,M4A,128,44100,6979238,399,0,No rating,2016-12-24 17:40:36 UTC,3565446036,,
TXDX,,,0,3.20 MB,"2 minutes, 43 seconds",iPod_Control/Music/F00/PXYN.m4a,,M4A,128,44100,3199895,163,0,No rating,2016-12-24 17:40:36 UTC,3565446036,,
UEAW,,,0,3.11 MB,"2 minutes, 42 seconds",iPod_Control/Music/F01/ANGN.m4a,,M4A,128,44100,3114457,162,0,No rating,2016-12-24 17:40:36 UTC,3565446036,,
UOMO,,,0,5.02 MB,"4 minutes, 43 seconds",iPod_Control/Music/F01/EAUT.m4a,,M4A,128,44100,5018285,283,0,No rating,2016-12-24 17:40:36 UTC,3565446036,,
UVYU,,,0,2.29 MB,"2 minutes, 11 seconds",iPod_Control/Music/F02/RXQN.m4a,,M4A,128,44100,2290521,131,0,No rating,2016-12-24 17:40:21 UTC,3565446021,,
VJAC,,,0,2.49 MB,"2 minutes, 22 seconds",iPod_Control/Music/F02/PLBS.m4a,,M4A,128,44100,2493184,142,0,No rating,2016-12-24 17:40:36 UTC,3565446036,,
VOCR,,,0,2.68 MB,"2 minutes, 20 seconds",iPod_Control/Music/F00/QGEL.m4a,,M4A,128,44100,2683225,140,0,No rating,2016-12-24 17:40:36 UTC,3565446036,,
VTPL,,,0,3.10 MB,"2 minutes, 38 seconds",iPod_Control/Music/F02/WVKA.m4a,,M4A,128,44100,3098792,158,0,No rating,2016-12-24 17:40:36 UTC,3565446036,,
WUKE,,,0,2.73 MB,"2 minutes, 18 seconds",iPod_Control/Music/F01/ZAIU.m4a,,M4A,128,44100,2734217,138,0,No rating,2016-12-24 17:40:36 UTC,3565446036,,
XXNX,,,0,2.51 MB,"2 minutes, 31 seconds",iPod_Control/Music/F01/JLSQ.m4a,,M4A,128,44100,2505652,151,0,No rating,2016-12-24 17:40:36 UTC,3565446036,,
XYXV,,,0,2.68 MB,"2 minutes, 18 seconds",iPod_Control/Music/F01/VIBZ.m4a,,M4A,128,44100,2675585,138,0,No rating,2016-12-24 17:40:21 UTC,3565446021,,
ZUMM,,,0,3.48 MB,"3 minutes, 3 seconds",iPod_Control/Music/F02/HURY.m4a,,M4A,128,44100,3481503,183,0,No rating,2016-12-24 17:40:36 UTC,3565446036,,
